i,y_true,y_pred,proba
996,0,0,0.0999999999999999
997,1,1,0.9
998,0,1,0.9
999,1,0,0.0999999999999999
1000,0,0,0.0999999999999999
1001,0,1,0.9
1002,1,0,0.0999999999999999
1003,0,1,0.9
1004,1,0,0.0999999999999999
1005,0,0,0.0999999999999999
1006,0,0,0.0999999999999999
1007,0,0,0.0999999999999999
1008,0,0,0.0999999999999999
1009,0,0,0.0999999999999999
1010,0,0,0.0999999999999999
1011,0,0,0.0999999999999999
1012,1,0,0.0999999999999999
1013,0,0,0.0999999999999999
1014,0,0,0.0999999999999999
1015,0,0,0.0999999999999999
1016,0,0,0.0999999999999999
1017,0,0,0.0999999999999999
1018,0,0,0.0999999999999999
1019,0,0,0.0999999999999999
1020,0,1,0.9
1021,0,0,0.0999999999999999
1022,0,0,0.0999999999999999
1023,0,0,0.0999999999999999
1024,0,1,0.9
1025,0,0,0.0999999999999999
1026,0,0,0.0999999999999999
1027,0,0,0.0999999999999999
1028,0,0,0.0999999999999999
1029,0,0,0.0999999999999999
1030,1,1,0.9
1031,1,0,0.0999999999999999
1032,0,0,0.0999999999999999
1033,0,1,0.9
1034,0,0,0.0999999999999999
1035,0,0,0.0999999999999999
1036,0,0,0.0999999999999999
1037,0,0,0.0999999999999999
1038,1,0,0.0999999999999999
1039,0,0,0.0999999999999999
1040,0,0,0.0999999999999999
1041,0,0,0.0999999999999999
1042,0,0,0.0999999999999999
1043,1,0,0.0999999999999999
1044,1,1,0.9
1045,0,0,0.0999999999999999
1046,0,0,0.0999999999999999
1047,0,1,0.9
1048,0,0,0.0999999999999999
1049,0,0,0.0999999999999999
1050,0,0,0.0999999999999999
1051,0,0,0.0999999999999999
1052,0,0,0.0999999999999999
1053,0,0,0.0999999999999999
1054,0,0,0.0999999999999999
1055,0,0,0.0999999999999999
1056,1,1,0.9
1057,0,0,0.0999999999999999
1058,0,0,0.0999999999999999
1059,0,0,0.0999999999999999
1060,0,1,0.9
1061,0,0,0.0999999999999999
1062,0,0,0.0999999999999999
1063,0,0,0.0999999999999999
1064,0,1,0.9
1065,1,1,0.9
1066,0,0,0.0999999999999999
1067,0,0,0.0999999999999999
1068,0,0,0.0999999999999999
1069,0,0,0.0999999999999999
1070,0,0,0.0999999999999999
1071,0,0,0.0999999999999999
1072,0,0,0.0999999999999999
1073,0,0,0.0999999999999999
1074,0,0,0.0999999999999999
1075,1,0,0.0999999999999999
1076,0,1,0.9
1077,0,0,0.0999999999999999
1078,0,0,0.0999999999999999
1079,0,0,0.0999999999999999
1080,0,1,0.9
1081,0,0,0.0999999999999999
1082,1,0,0.0999999999999999
1083,0,1,0.9
1084,0,1,0.9
1085,0,0,0.0999999999999999
1086,0,1,0.9
1087,1,1,0.9
1088,0,0,0.0999999999999999
1089,1,0,0.0999999999999999
1090,0,0,0.0999999999999999
1091,0,0,0.0999999999999999
1092,0,1,0.9
1093,0,0,0.0999999999999999
1094,0,0,0.0999999999999999
1095,1,0,0.0999999999999999
1096,0,0,0.0999999999999999
1097,0,0,0.0999999999999999
1098,0,0,0.0999999999999999
1099,0,0,0.0999999999999999
1100,0,0,0.0999999999999999
1101,0,0,0.0999999999999999
1102,1,1,0.9
1103,0,1,0.9
1104,0,0,0.0999999999999999
1105,1,1,0.9
1106,0,0,0.0999999999999999
1107,1,1,0.9
1108,0,0,0.0999999999999999
1109,0,0,0.0999999999999999
1110,1,0,0.0999999999999999
1111,0,0,0.0999999999999999
1112,0,0,0.0999999999999999
1113,0,0,0.0999999999999999
1114,0,0,0.0999999999999999
1115,0,0,0.0999999999999999
1116,0,0,0.0999999999999999
1117,0,0,0.0999999999999999
1118,0,0,0.0999999999999999
1119,0,0,0.0999999999999999
1120,0,0,0.0999999999999999
1121,0,0,0.0999999999999999
1122,0,0,0.0999999999999999
1123,1,1,0.9
1124,0,0,0.0999999999999999
1125,0,0,0.0999999999999999
1126,0,0,0.0999999999999999
1127,0,0,0.0999999999999999
1128,0,0,0.0999999999999999
1129,0,0,0.0999999999999999
1130,1,1,0.9
1131,0,0,0.0999999999999999
1132,0,0,0.0999999999999999
1133,1,0,0.0999999999999999
1134,0,0,0.0999999999999999
1135,0,0,0.0999999999999999
1136,0,0,0.0999999999999999
1137,0,0,0.0999999999999999
1138,0,0,0.0999999999999999
1139,0,0,0.0999999999999999
1140,1,0,0.0999999999999999
1141,1,1,0.9
1142,0,0,0.0999999999999999
1143,0,0,0.0999999999999999
1144,1,0,0.0999999999999999
1145,0,1,0.9
1146,0,0,0.0999999999999999
1147,0,0,0.0999999999999999
1148,0,0,0.0999999999999999
1149,0,1,0.9
1150,0,1,0.9
1151,1,1,0.9
1152,0,0,0.0999999999999999
1153,0,0,0.0999999999999999
1154,0,0,0.0999999999999999
1155,0,0,0.0999999999999999
1156,0,0,0.0999999999999999
1157,0,0,0.0999999999999999
1158,1,0,0.0999999999999999
1159,1,0,0.0999999999999999
1160,0,0,0.0999999999999999
1161,1,0,0.0999999999999999
1162,0,0,0.0999999999999999
1163,0,0,0.0999999999999999
1164,0,0,0.0999999999999999
1165,0,0,0.0999999999999999
1166,0,0,0.0999999999999999
1167,0,0,0.0999999999999999
1168,0,0,0.0999999999999999
1169,0,0,0.0999999999999999
1170,0,0,0.0999999999999999
1171,0,0,0.0999999999999999
1172,0,0,0.0999999999999999
1173,1,0,0.0999999999999999
1174,0,0,0.0999999999999999
1175,0,0,0.0999999999999999
1176,0,0,0.0999999999999999
1177,0,1,0.9
1178,0,0,0.0999999999999999
1179,0,0,0.0999999999999999
1180,1,0,0.0999999999999999
1181,1,0,0.0999999999999999
1182,0,0,0.0999999999999999
1183,0,0,0.0999999999999999
1184,0,0,0.0999999999999999
1185,0,0,0.0999999999999999
1186,0,1,0.9
1187,1,1,0.9
1188,0,1,0.9
1189,0,0,0.0999999999999999
1190,0,0,0.0999999999999999
1191,0,0,0.0999999999999999
1192,0,0,0.0999999999999999
1193,0,0,0.0999999999999999
1194,0,0,0.0999999999999999
1195,0,0,0.0999999999999999
1196,1,0,0.0999999999999999
1197,1,1,0.9
1198,0,0,0.0999999999999999
1199,1,0,0.0999999999999999
1200,1,1,0.9
1201,0,0,0.0999999999999999
1202,0,0,0.0999999999999999
1203,0,0,0.0999999999999999
1204,0,0,0.0999999999999999
1205,0,0,0.0999999999999999
1206,0,0,0.0999999999999999
1207,0,0,0.0999999999999999
1208,0,0,0.0999999999999999
1209,0,1,0.9
1210,0,0,0.0999999999999999
1211,0,0,0.0999999999999999
1212,0,1,0.9
1213,0,0,0.0999999999999999
1214,0,0,0.0999999999999999
1215,1,1,0.9
1216,0,0,0.0999999999999999
1217,0,0,0.0999999999999999
1218,1,1,0.9
1219,0,1,0.9
1220,0,1,0.9
1221,0,0,0.0999999999999999
1222,0,0,0.0999999999999999
1223,0,0,0.0999999999999999
1224,0,0,0.0999999999999999
1225,0,0,0.0999999999999999
1226,0,0,0.0999999999999999
1227,0,0,0.0999999999999999
1228,0,0,0.0999999999999999
1229,1,1,0.9
1230,0,0,0.0999999999999999
1231,0,0,0.0999999999999999
1232,1,0,0.0999999999999999
1233,0,0,0.0999999999999999
1234,1,0,0.0999999999999999
1235,0,0,0.0999999999999999
1236,0,0,0.0999999999999999
1237,0,0,0.0999999999999999
1238,0,0,0.0999999999999999
1239,0,0,0.0999999999999999
1240,0,0,0.0999999999999999
1241,0,0,0.0999999999999999
1242,0,0,0.0999999999999999
1243,0,0,0.0999999999999999
1244,1,0,0.0999999999999999
1245,1,1,0.9
1246,0,1,0.9
1247,0,1,0.9
1248,0,0,0.0999999999999999
1249,1,1,0.9
1250,1,1,0.9
1251,1,1,0.9
1252,0,0,0.0999999999999999
1253,0,1,0.9
1254,0,0,0.0999999999999999
1255,0,0,0.0999999999999999
1256,0,0,0.0999999999999999
1257,0,0,0.0999999999999999
1258,0,0,0.0999999999999999
1259,0,0,0.0999999999999999
1260,0,0,0.0999999999999999
1261,0,0,0.0999999999999999
1262,0,1,0.9
1263,0,0,0.0999999999999999
1264,1,0,0.0999999999999999
1265,0,0,0.0999999999999999
1266,1,0,0.0999999999999999
1267,0,0,0.0999999999999999
1268,0,1,0.9
1269,0,0,0.0999999999999999
1270,0,0,0.0999999999999999
1271,0,0,0.0999999999999999
1272,0,0,0.0999999999999999
1273,0,0,0.0999999999999999
1274,0,0,0.0999999999999999
1275,1,1,0.9
1276,0,0,0.0999999999999999
1277,1,1,0.9
1278,0,0,0.0999999999999999
1279,1,0,0.0999999999999999
1280,0,0,0.0999999999999999
1281,0,1,0.9
1282,0,0,0.0999999999999999
1283,0,0,0.0999999999999999
1284,1,1,0.9
1285,0,0,0.0999999999999999
1286,0,0,0.0999999999999999
1287,0,0,0.0999999999999999
1288,0,0,0.0999999999999999
1289,0,0,0.0999999999999999
1290,0,0,0.0999999999999999
1291,0,0,0.0999999999999999
1292,0,0,0.0999999999999999
1293,0,0,0.0999999999999999
1294,0,0,0.0999999999999999
1295,0,0,0.0999999999999999
1296,0,0,0.0999999999999999
1297,0,0,0.0999999999999999
1298,0,0,0.0999999999999999
1299,1,0,0.0999999999999999
1300,0,1,0.9
1301,0,0,0.0999999999999999
1302,0,0,0.0999999999999999
1303,0,0,0.0999999999999999
1304,0,1,0.9
1305,0,0,0.0999999999999999
1306,0,0,0.0999999999999999
1307,0,1,0.9
1308,0,0,0.0999999999999999
1309,0,0,0.0999999999999999
1310,0,0,0.0999999999999999
1311,0,1,0.9
1312,1,0,0.0999999999999999
1313,0,0,0.0999999999999999
1314,1,1,0.9
1315,0,0,0.0999999999999999
1316,0,0,0.0999999999999999
1317,0,0,0.0999999999999999
1318,0,0,0.0999999999999999
1319,1,1,0.9
1320,0,0,0.0999999999999999
1321,0,0,0.0999999999999999
1322,1,0,0.0999999999999999
1323,0,0,0.0999999999999999
1324,0,0,0.0999999999999999
1325,0,0,0.0999999999999999
1326,0,0,0.0999999999999999
1327,0,0,0.0999999999999999
1328,0,0,0.0999999999999999
1329,0,0,0.0999999999999999
1330,0,0,0.0999999999999999
1331,0,0,0.0999999999999999
1332,0,0,0.0999999999999999
1333,0,0,0.0999999999999999
1334,0,0,0.0999999999999999
1335,0,0,0.0999999999999999
1336,0,0,0.0999999999999999
1337,0,0,0.0999999999999999
1338,0,0,0.0999999999999999
1339,0,0,0.0999999999999999
1340,0,0,0.0999999999999999
1341,0,1,0.9
1342,0,0,0.0999999999999999
1343,1,1,0.9
1344,0,0,0.0999999999999999
1345,0,0,0.0999999999999999
1346,0,0,0.0999999999999999
1347,0,0,0.0999999999999999
1348,0,0,0.0999999999999999
1349,0,0,0.0999999999999999
1350,0,0,0.0999999999999999
1351,0,0,0.0999999999999999
1352,1,1,0.9
1353,0,0,0.0999999999999999
1354,0,0,0.0999999999999999
1355,0,0,0.0999999999999999
1356,0,1,0.9
1357,0,0,0.0999999999999999
1358,0,0,0.0999999999999999
1359,0,0,0.0999999999999999
1360,0,0,0.0999999999999999
1361,1,1,0.9
1362,0,0,0.0999999999999999
1363,0,1,0.9
1364,0,1,0.9
1365,0,0,0.0999999999999999
1366,1,0,0.0999999999999999
1367,0,0,0.0999999999999999
1368,0,0,0.0999999999999999
1369,0,0,0.0999999999999999
1370,0,0,0.0999999999999999
1371,0,0,0.0999999999999999
1372,0,0,0.0999999999999999
1373,0,0,0.0999999999999999
1374,0,0,0.0999999999999999
1375,1,1,0.9
1376,0,1,0.9
1377,0,0,0.0999999999999999
1378,0,0,0.0999999999999999
1379,0,0,0.0999999999999999
1380,0,0,0.0999999999999999
1381,0,1,0.9
1382,1,1,0.9
1383,0,0,0.0999999999999999
1384,0,0,0.0999999999999999
1385,0,1,0.9
1386,0,0,0.0999999999999999
1387,0,0,0.0999999999999999
1388,0,0,0.0999999999999999
1389,0,1,0.9
1390,0,0,0.0999999999999999
1391,0,0,0.0999999999999999
1392,0,0,0.0999999999999999
1393,0,0,0.0999999999999999
1394,0,0,0.0999999999999999
1395,1,0,0.0999999999999999
1396,1,1,0.9
1397,0,1,0.9
1398,0,0,0.0999999999999999
1399,0,0,0.0999999999999999
1400,0,0,0.0999999999999999
1401,0,0,0.0999999999999999
1402,0,0,0.0999999999999999
1403,0,0,0.0999999999999999
1404,0,0,0.0999999999999999
1405,0,1,0.9
1406,0,1,0.9
1407,1,0,0.0999999999999999
1408,0,0,0.0999999999999999
1409,0,0,0.0999999999999999
1410,1,1,0.9
1411,0,1,0.9
1412,0,0,0.0999999999999999
1413,0,0,0.0999999999999999
1414,0,0,0.0999999999999999
1415,0,0,0.0999999999999999
1416,0,0,0.0999999999999999
1417,1,1,0.9
1418,0,0,0.0999999999999999
1419,0,1,0.9
1420,0,0,0.0999999999999999
1421,0,0,0.0999999999999999
1422,0,0,0.0999999999999999
1423,0,0,0.0999999999999999
1424,0,0,0.0999999999999999
1425,0,0,0.0999999999999999
1426,0,1,0.9
1427,0,0,0.0999999999999999
1428,0,0,0.0999999999999999
1429,1,1,0.9
1430,0,0,0.0999999999999999
1431,0,0,0.0999999999999999
1432,0,0,0.0999999999999999
1433,0,0,0.0999999999999999
1434,0,0,0.0999999999999999
1435,0,0,0.0999999999999999
1436,0,0,0.0999999999999999
1437,0,0,0.0999999999999999
1438,0,0,0.0999999999999999
1439,0,0,0.0999999999999999
1440,0,0,0.0999999999999999
1441,0,0,0.0999999999999999
1442,0,1,0.9
1443,0,0,0.0999999999999999
1444,0,0,0.0999999999999999
1445,0,1,0.9
1446,0,0,0.0999999999999999
1447,1,0,0.0999999999999999
1448,0,0,0.0999999999999999
1449,1,0,0.0999999999999999
1450,0,0,0.0999999999999999
1451,0,0,0.0999999999999999
1452,0,0,0.0999999999999999
1453,0,0,0.0999999999999999
1454,0,0,0.0999999999999999
1455,0,0,0.0999999999999999
1456,0,0,0.0999999999999999
1457,1,1,0.9
1458,1,0,0.0999999999999999
1459,0,0,0.0999999999999999
1460,1,0,0.0999999999999999
1461,0,0,0.0999999999999999
1462,0,0,0.0999999999999999
1463,0,0,0.0999999999999999
1464,0,0,0.0999999999999999
1465,0,0,0.0999999999999999
1466,0,0,0.0999999999999999
1467,0,0,0.0999999999999999
1468,0,0,0.0999999999999999
1469,0,0,0.0999999999999999
1470,1,1,0.9
1471,0,0,0.0999999999999999
1472,0,1,0.9
1473,0,0,0.0999999999999999
1474,0,0,0.0999999999999999
1475,0,0,0.0999999999999999
1476,0,0,0.0999999999999999
1477,1,1,0.9
1478,0,0,0.0999999999999999
1479,0,0,0.0999999999999999
1480,0,0,0.0999999999999999
1481,0,0,0.0999999999999999
1482,0,0,0.0999999999999999
1483,0,0,0.0999999999999999
1484,0,0,0.0999999999999999
1485,1,1,0.9
1486,0,1,0.9
1487,0,0,0.0999999999999999
1488,0,0,0.0999999999999999
1489,0,0,0.0999999999999999
1490,0,0,0.0999999999999999
1491,0,0,0.0999999999999999
1492,0,0,0.0999999999999999
1493,0,0,0.0999999999999999
1494,0,0,0.0999999999999999
1495,0,0,0.0999999999999999
1496,1,0,0.0999999999999999
1497,1,1,0.9
1498,0,0,0.0999999999999999
1499,0,0,0.0999999999999999
1500,0,0,0.0999999999999999
1501,0,0,0.0999999999999999
1502,0,0,0.0999999999999999
1503,0,0,0.0999999999999999
1504,0,0,0.0999999999999999
1505,0,0,0.0999999999999999
1506,0,0,0.0999999999999999
1507,0,0,0.0999999999999999
1508,1,1,0.9
1509,0,0,0.0999999999999999
1510,0,0,0.0999999999999999
1511,0,0,0.0999999999999999
1512,0,0,0.0999999999999999
1513,0,0,0.0999999999999999
1514,0,0,0.0999999999999999
1515,1,0,0.0999999999999999
1516,1,0,0.0999999999999999
1517,0,0,0.0999999999999999
1518,1,1,0.9
1519,0,0,0.0999999999999999
1520,0,0,0.0999999999999999
1521,1,1,0.9
1522,0,0,0.0999999999999999
1523,0,0,0.0999999999999999
1524,0,0,0.0999999999999999
1525,1,0,0.0999999999999999
1526,1,1,0.9
1527,0,0,0.0999999999999999
1528,1,1,0.9
1529,0,0,0.0999999999999999
1530,1,1,0.9
1531,0,0,0.0999999999999999
1532,0,0,0.0999999999999999
1533,0,0,0.0999999999999999
1534,0,0,0.0999999999999999
1535,0,0,0.0999999999999999
1536,0,0,0.0999999999999999
1537,0,0,0.0999999999999999
1538,0,1,0.9
1539,0,0,0.0999999999999999
1540,1,1,0.9
1541,1,0,0.0999999999999999
1542,1,0,0.0999999999999999
1543,0,1,0.9
1544,0,0,0.0999999999999999
1545,0,0,0.0999999999999999
1546,0,0,0.0999999999999999
1547,0,0,0.0999999999999999
1548,0,1,0.9
1549,0,0,0.0999999999999999
1550,0,0,0.0999999999999999
1551,1,1,0.9
1552,0,0,0.0999999999999999
1553,0,0,0.0999999999999999
1554,0,0,0.0999999999999999
1555,0,0,0.0999999999999999
1556,0,0,0.0999999999999999
1557,1,0,0.0999999999999999
1558,0,0,0.0999999999999999
1559,0,0,0.0999999999999999
1560,0,0,0.0999999999999999
1561,0,0,0.0999999999999999
1562,0,1,0.9
1563,0,0,0.0999999999999999
1564,0,0,0.0999999999999999
1565,1,1,0.9
1566,0,0,0.0999999999999999
1567,0,1,0.9
1568,0,0,0.0999999999999999
1569,0,0,0.0999999999999999
1570,0,0,0.0999999999999999
1571,0,0,0.0999999999999999
1572,0,1,0.9
1573,0,0,0.0999999999999999
1574,0,0,0.0999999999999999
1575,0,0,0.0999999999999999
1576,1,0,0.0999999999999999
1577,0,1,0.9
1578,1,0,0.0999999999999999
1579,0,0,0.0999999999999999
1580,0,0,0.0999999999999999
1581,0,0,0.0999999999999999
1582,0,0,0.0999999999999999
1583,0,0,0.0999999999999999
1584,1,1,0.9
1585,0,0,0.0999999999999999
1586,0,0,0.0999999999999999
1587,1,0,0.0999999999999999
1588,0,0,0.0999999999999999
1589,1,0,0.0999999999999999
1590,0,0,0.0999999999999999
1591,0,0,0.0999999999999999
1592,0,0,0.0999999999999999
1593,0,0,0.0999999999999999
1594,1,1,0.9
1595,0,0,0.0999999999999999
1596,0,0,0.0999999999999999
1597,0,0,0.0999999999999999
1598,0,0,0.0999999999999999
1599,0,0,0.0999999999999999
1600,0,1,0.9
1601,0,0,0.0999999999999999
1602,1,1,0.9
1603,0,0,0.0999999999999999
1604,0,0,0.0999999999999999
1605,0,1,0.9
1606,0,0,0.0999999999999999
1607,0,0,0.0999999999999999
1608,0,0,0.0999999999999999
1609,0,0,0.0999999999999999
1610,0,1,0.9
1611,1,1,0.9
1612,0,0,0.0999999999999999
1613,1,1,0.9
1614,0,1,0.9
1615,0,0,0.0999999999999999
1616,1,1,0.9
1617,1,1,0.9
1618,0,0,0.0999999999999999
1619,1,1,0.9
1620,0,1,0.9
1621,0,0,0.0999999999999999
1622,0,0,0.0999999999999999
1623,0,0,0.0999999999999999
1624,0,0,0.0999999999999999
1625,0,0,0.0999999999999999
1626,1,1,0.9
1627,0,0,0.0999999999999999
1628,0,1,0.9
1629,0,0,0.0999999999999999
1630,0,0,0.0999999999999999
1631,0,0,0.0999999999999999
1632,0,0,0.0999999999999999
1633,0,0,0.0999999999999999
1634,1,0,0.0999999999999999
1635,0,0,0.0999999999999999
1636,0,0,0.0999999999999999
1637,0,1,0.9
1638,0,0,0.0999999999999999
1639,1,1,0.9
1640,0,0,0.0999999999999999
1641,0,0,0.0999999999999999
1642,0,1,0.9
1643,0,0,0.0999999999999999
1644,0,0,0.0999999999999999
1645,1,0,0.0999999999999999
1646,0,0,0.0999999999999999
1647,0,0,0.0999999999999999
1648,0,0,0.0999999999999999
1649,0,0,0.0999999999999999
1650,0,0,0.0999999999999999
1651,0,0,0.0999999999999999
1652,0,0,0.0999999999999999
1653,0,0,0.0999999999999999
1654,0,1,0.9
1655,1,1,0.9
1656,1,0,0.0999999999999999
1657,0,0,0.0999999999999999
1658,0,1,0.9
1659,0,0,0.0999999999999999
1660,0,0,0.0999999999999999
1661,0,0,0.0999999999999999
1662,0,0,0.0999999999999999
1663,0,0,0.0999999999999999
1664,0,0,0.0999999999999999
1665,0,0,0.0999999999999999
1666,0,0,0.0999999999999999
1667,0,0,0.0999999999999999
1668,1,1,0.9
1669,0,0,0.0999999999999999
1670,0,0,0.0999999999999999
1671,0,0,0.0999999999999999
1672,0,0,0.0999999999999999
1673,1,1,0.9
1674,1,0,0.0999999999999999
1675,0,0,0.0999999999999999
1676,0,0,0.0999999999999999
1677,1,1,0.9
1678,1,0,0.0999999999999999
1679,0,0,0.0999999999999999
1680,0,0,0.0999999999999999
1681,1,0,0.0999999999999999
1682,0,0,0.0999999999999999
1683,1,1,0.9
1684,0,1,0.9
1685,0,0,0.0999999999999999
1686,0,0,0.0999999999999999
1687,0,0,0.0999999999999999
1688,0,0,0.0999999999999999
1689,0,0,0.0999999999999999
1690,0,0,0.0999999999999999
1691,0,0,0.0999999999999999
1692,0,0,0.0999999999999999
1693,0,0,0.0999999999999999
1694,0,0,0.0999999999999999
1695,0,0,0.0999999999999999
1696,0,0,0.0999999999999999
1697,1,1,0.9
1698,0,0,0.0999999999999999
1699,1,0,0.0999999999999999
1700,0,0,0.0999999999999999
1701,0,0,0.0999999999999999
1702,0,0,0.0999999999999999
1703,0,1,0.9
1704,0,0,0.0999999999999999
1705,0,0,0.0999999999999999
1706,0,1,0.9
1707,0,0,0.0999999999999999
1708,1,1,0.9
1709,0,0,0.0999999999999999
1710,1,0,0.0999999999999999
1711,0,0,0.0999999999999999
1712,0,0,0.0999999999999999
1713,1,1,0.9
1714,0,0,0.0999999999999999
1715,1,1,0.9
1716,0,0,0.0999999999999999
1717,0,0,0.0999999999999999
1718,0,0,0.0999999999999999
1719,0,0,0.0999999999999999
1720,0,0,0.0999999999999999
1721,0,0,0.0999999999999999
1722,0,0,0.0999999999999999
1723,0,0,0.0999999999999999
1724,0,0,0.0999999999999999
1725,0,0,0.0999999999999999
1726,0,0,0.0999999999999999
1727,0,0,0.0999999999999999
1728,0,0,0.0999999999999999
1729,0,0,0.0999999999999999
1730,0,0,0.0999999999999999
1731,1,0,0.0999999999999999
1732,0,0,0.0999999999999999
1733,0,0,0.0999999999999999
1734,0,0,0.0999999999999999
1735,0,1,0.9
1736,0,0,0.0999999999999999
1737,0,0,0.0999999999999999
1738,0,0,0.0999999999999999
1739,0,0,0.0999999999999999
1740,0,0,0.0999999999999999
1741,1,1,0.9
1742,1,1,0.9
1743,0,0,0.0999999999999999
1744,0,1,0.9
1745,0,0,0.0999999999999999
1746,0,0,0.0999999999999999
1747,0,0,0.0999999999999999
1748,0,0,0.0999999999999999
1749,1,1,0.9
1750,0,0,0.0999999999999999
1751,1,0,0.0999999999999999
1752,0,1,0.9
1753,0,0,0.0999999999999999
1754,0,0,0.0999999999999999
1755,0,0,0.0999999999999999
1756,0,0,0.0999999999999999
1757,0,0,0.0999999999999999
1758,0,1,0.9
1759,0,0,0.0999999999999999
1760,0,0,0.0999999999999999
1761,0,1,0.9
1762,1,1,0.9
1763,0,0,0.0999999999999999
1764,0,0,0.0999999999999999
1765,0,0,0.0999999999999999
1766,0,1,0.9
1767,0,0,0.0999999999999999
1768,0,0,0.0999999999999999
1769,1,0,0.0999999999999999
1770,0,0,0.0999999999999999
1771,0,0,0.0999999999999999
1772,1,1,0.9
1773,0,0,0.0999999999999999
1774,0,0,0.0999999999999999
1775,0,0,0.0999999999999999
1776,0,0,0.0999999999999999
1777,0,0,0.0999999999999999
1778,0,0,0.0999999999999999
1779,0,0,0.0999999999999999
1780,0,0,0.0999999999999999
1781,0,0,0.0999999999999999
1782,0,0,0.0999999999999999
1783,0,0,0.0999999999999999
1784,1,0,0.0999999999999999
1785,1,0,0.0999999999999999
1786,0,0,0.0999999999999999
1787,0,0,0.0999999999999999
1788,0,0,0.0999999999999999
1789,0,0,0.0999999999999999
1790,0,0,0.0999999999999999
1791,0,0,0.0999999999999999
1792,0,1,0.9
1793,0,0,0.0999999999999999
1794,0,1,0.9
1795,0,0,0.0999999999999999
1796,1,0,0.0999999999999999
1797,1,1,0.9
1798,0,0,0.0999999999999999
1799,0,0,0.0999999999999999
1800,0,0,0.0999999999999999
1801,0,0,0.0999999999999999
1802,0,0,0.0999999999999999
1803,0,0,0.0999999999999999
1804,0,1,0.9
1805,0,0,0.0999999999999999
1806,0,0,0.0999999999999999
1807,0,1,0.9
1808,0,0,0.0999999999999999
1809,1,0,0.0999999999999999
1810,0,0,0.0999999999999999
1811,0,0,0.0999999999999999
1812,0,0,0.0999999999999999
1813,0,0,0.0999999999999999
1814,0,0,0.0999999999999999
1815,0,0,0.0999999999999999
1816,1,1,0.9
1817,0,0,0.0999999999999999
1818,0,0,0.0999999999999999
1819,0,0,0.0999999999999999
1820,0,1,0.9
1821,1,1,0.9
1822,0,0,0.0999999999999999
1823,0,0,0.0999999999999999
1824,0,0,0.0999999999999999
1825,0,0,0.0999999999999999
1826,0,0,0.0999999999999999
1827,0,1,0.9
1828,1,0,0.0999999999999999
1829,0,1,0.9
1830,0,0,0.0999999999999999
1831,0,1,0.9
1832,0,0,0.0999999999999999
1833,0,0,0.0999999999999999
1834,0,0,0.0999999999999999
1835,0,0,0.0999999999999999
1836,0,0,0.0999999999999999
1837,0,0,0.0999999999999999
1838,0,0,0.0999999999999999
1839,1,0,0.0999999999999999
1840,0,0,0.0999999999999999
1841,0,0,0.0999999999999999
1842,0,0,0.0999999999999999
1843,0,0,0.0999999999999999
1844,0,0,0.0999999999999999
1845,1,1,0.9
1846,0,0,0.0999999999999999
1847,0,0,0.0999999999999999
1848,0,0,0.0999999999999999
1849,1,1,0.9
1850,1,1,0.9
1851,0,0,0.0999999999999999
1852,1,1,0.9
1853,0,0,0.0999999999999999
1854,0,0,0.0999999999999999
1855,0,0,0.0999999999999999
1856,0,0,0.0999999999999999
1857,0,0,0.0999999999999999
1858,0,0,0.0999999999999999
1859,0,0,0.0999999999999999
1860,0,0,0.0999999999999999
1861,1,0,0.0999999999999999
1862,0,0,0.0999999999999999
1863,1,0,0.0999999999999999
1864,0,1,0.9
1865,0,0,0.0999999999999999
1866,0,0,0.0999999999999999
1867,0,0,0.0999999999999999
1868,0,0,0.0999999999999999
1869,0,0,0.0999999999999999
1870,0,0,0.0999999999999999
1871,1,0,0.0999999999999999
1872,0,1,0.9
1873,1,0,0.0999999999999999
1874,0,0,0.0999999999999999
1875,1,1,0.9
1876,0,1,0.9
1877,0,1,0.9
1878,0,0,0.0999999999999999
1879,0,0,0.0999999999999999
1880,0,0,0.0999999999999999
1881,0,0,0.0999999999999999
1882,0,0,0.0999999999999999
1883,0,0,0.0999999999999999
1884,0,0,0.0999999999999999
1885,0,0,0.0999999999999999
1886,0,1,0.9
1887,0,0,0.0999999999999999
1888,0,0,0.0999999999999999
1889,1,0,0.0999999999999999
1890,0,0,0.0999999999999999
1891,1,1,0.9
1892,0,0,0.0999999999999999
1893,0,0,0.0999999999999999
1894,0,0,0.0999999999999999
1895,1,1,0.9
1896,0,0,0.0999999999999999
1897,0,0,0.0999999999999999
1898,0,0,0.0999999999999999
1899,0,0,0.0999999999999999
1900,0,0,0.0999999999999999
1901,0,0,0.0999999999999999
1902,0,0,0.0999999999999999
1903,0,1,0.9
1904,0,0,0.0999999999999999
1905,0,0,0.0999999999999999
1906,1,1,0.9
1907,0,0,0.0999999999999999
1908,0,0,0.0999999999999999
1909,0,0,0.0999999999999999
1910,0,0,0.0999999999999999
1911,1,0,0.0999999999999999
1912,0,0,0.0999999999999999
1913,0,0,0.0999999999999999
1914,0,1,0.9
1915,0,0,0.0999999999999999
1916,0,0,0.0999999999999999
1917,0,0,0.0999999999999999
1918,0,0,0.0999999999999999
1919,0,0,0.0999999999999999
1920,0,0,0.0999999999999999
1921,0,0,0.0999999999999999
1922,0,1,0.9
1923,0,0,0.0999999999999999
1924,1,1,0.9
1925,0,1,0.9
1926,0,0,0.0999999999999999
