ts,service,label_fault,is_anomaly,regime,regime_name,metrics.req_rate,metrics.err_rate,metrics.p50_latency,metrics.p99_latency,metrics.cpu,metrics.mem,metrics.gc_pause,metrics.threads,metrics.mem_baseline_1h,logs.log_volume,logs.error_logs,logs.warn_logs,logs.request_logs,traces.trace_count,traces.mean_span_ms,traces.p99_span_ms,traces.error_spans,events.oomkilled,events.crashloop,events.pod_restarts,events.unhealthy
4830.0,gateway-service,normal,0,0,R0 baseline,14.734648959435424,0.2397919469283802,0.024569683485479683,0.1309259533760504,0.28014941924099984,1907804.6069575038,0.05005578605170966,20.699051470857263,180000000.0,117.16782365627682,1.0202514744783282,0.5476461226651412,25.78677542347478,18.954659555403396,35549.733646684006,69360.07453755653,0.10311403322303814,0.0,0.0,0.0,0.0
4830.0,movie-service,normal,0,0,R0 baseline,25.23178465582626,0.1889092072820362,0.035272620587333575,0.08208913761363132,0.11460733089351266,237997599.25206333,0.015048356570826388,37.43941244055912,180000000.0,130.3901189247284,0.9192655727690225,1.9425451427362808,18.57708767794395,29.522251881644014,40339.66910884436,128526.8902786236,0.09185955083661386,0.0,0.0,0.0,0.0
4830.0,actor-service,normal,0,0,R0 baseline,23.779985998597155,0.3015432488937222,0.03376353122102349,0.22544649218334,0.2502089487225863,279081539.5724489,0.054379893400813895,45.80926583970911,180000000.0,114.0515230317121,0.6189977989706071,2.277968911112257,27.15899925809067,24.025408695790045,21290.699940262806,163216.2396874884,0.12302233384567357,0.0,0.0,0.0,0.0
4830.0,review-service,normal,0,0,R0 baseline,15.94134152284103,0.09151758438782982,0.03261963012641568,0.13288794495401182,0.07040886885878067,279718702.2586086,0.057713755564485006,37.858944951763156,180000000.0,199.007099481109,0.38657637080623075,3.253709784425898,35.42781892305081,28.480469893462942,22177.727032211962,200005.87113681826,0.29586185518110214,0.0,0.0,0.0,0.0
4830.0,user-service,normal,0,0,R0 baseline,14.68647445045435,0.2808959110110446,0.014864397054371382,0.11313386917539228,0.24147147745097933,160903238.14148945,0.06401839253035194,24.115482726242146,180000000.0,163.85582102358723,1.1850475009004273,2.7353226192020763,33.06268200328914,37.23307070995347,30661.91041305136,142062.84033513005,0.2159624679121402,0.0,0.0,0.0,0.0
4830.0,search-service,normal,0,0,R0 baseline,10.4741506696221,0.3369473026343084,0.05535115735405109,0.19996559938535094,0.29235797853321666,122655157.2758201,0.05782451231816946,21.05761564137971,180000000.0,106.16447161282535,0.573747141561029,1.6608205762364725,11.697652513700909,19.698980353871235,26238.053126042985,67880.70452761397,0.34153779678385005,0.0,0.0,0.0,0.0
4830.0,recommendation-service,normal,0,0,R0 baseline,17.135128247215672,0.256826282957119,0.028583682373854967,0.11867426254813887,0.2614076106277973,240219557.414267,0.04647542730721328,45.077628803160465,180000000.0,95.87430954726891,0.6552132948046894,1.7521989893682002,14.111311192030517,30.86182983042977,26455.809035705493,94965.25303963487,0.013878826307944792,0.0,0.0,0.0,0.0
4830.0,auth-service,normal,0,0,R0 baseline,32.1049737908653,0.36258144021490263,0.028948944157853082,0.21404629043644643,0.06902311405351674,263834952.78933468,0.0400093696831341,44.165795643075015,180000000.0,135.1689347194424,0.3648361814835277,3.2426307696998684,14.096117521235975,18.75430949556418,46386.657100041244,103790.83167167395,0.10023437765721543,0.0,0.0,0.0,0.0
4830.0,catalog-service,normal,0,0,R0 baseline,16.620435915204425,0.26063245306917493,0.01614206707416765,0.13979527660125562,0.28240101550259095,253605929.2953438,0.036512410990521625,18.845031201155635,180000000.0,100.41610052880702,0.9868774899822799,1.760577567890839,13.397318101753296,19.195650832612493,23237.425108579584,193481.89436921198,0.22346326781458445,0.0,0.0,0.0,0.0
4840.0,gateway-service,normal,0,0,R0 baseline,14.652781357562322,0.328270563716764,0.035256318666480185,0.13188201844603537,0.23357526914785068,228786510.68559694,0.06412909293762602,40.50486747944109,180000000.0,129.82864522036272,0.8165094983904371,1.3502660609092705,19.58452300399963,18.486833416710503,33715.32555103526,178698.32991336373,0.2672756036399549,0.0,0.0,0.0,0.0
4840.0,movie-service,normal,0,0,R0 baseline,38.097547984223354,0.2645337924354095,0.04390825834200599,0.18040213204956798,0.2889950974883275,241639064.9895612,0.022541001469205065,17.11302089125007,180000000.0,154.07047303774783,1.346190327658554,1.535544439765538,11.68161393940826,16.176122727726682,32785.18150889015,186673.85270410046,0.2588643248206896,0.0,0.0,0.0,0.0
4840.0,actor-service,normal,0,0,R0 baseline,25.864254847632438,0.34419780002358635,0.04581782764212139,0.17459946953476288,0.24519058493270465,201813813.6461464,0.05244911299126932,29.810034662985224,180000000.0,104.14958103141127,0.6108344016419471,3.682272497955037,11.310270440473102,11.002291049770218,37673.42951968754,130817.07885193136,0.17359547972513267,0.0,0.0,0.0,0.0
4840.0,review-service,normal,0,0,R0 baseline,26.92108257933157,0.2405937765894728,0.03403944828962923,0.11938198056416682,0.23663600278497873,189184958.11151597,0.045735734094816495,30.56017715673674,180000000.0,130.81177270589473,0.7439932730769385,0.712654384252603,5.741232620238201,13.676815251513212,34924.438696987774,124748.09944951473,0.326151940686946,0.0,0.0,0.0,0.0
4840.0,user-service,normal,0,0,R0 baseline,14.194875746188933,0.3488846840603398,0.023097093796325102,0.12699972124297387,0.38461160463732413,188365414.37676623,0.05260585368999374,24.696836677319986,180000000.0,103.331120463635,0.8472682269199924,2.033270001360784,26.182441632659597,21.366720395374514,25058.834787053846,32069.0726187305,0.23303106738414137,0.0,0.0,0.0,0.0
4840.0,search-service,normal,0,0,R0 baseline,13.866022857474881,0.17941793059491112,0.030230205997838353,0.07688624985324695,0.32935683701122986,55728205.77853882,0.06639782836976525,34.27800788287778,180000000.0,146.1929014057072,1.3709283114283792,1.4862449806551816,16.584270057208087,23.642434124787314,23598.370916420976,120402.74343576416,0.039411955137730596,0.0,0.0,0.0,0.0
4840.0,recommendation-service,normal,0,0,R0 baseline,30.00985917833518,0.16667315474138777,0.029470470272420002,0.15918186199844064,0.2065049285139542,137698057.96260846,0.05411145380962873,37.43589463198239,180000000.0,152.76287069808953,0.669510575015749,3.415783444599774,10.723281011446906,26.162039406414095,41995.00622871968,191487.9599383547,0.2697677095030467,0.0,0.0,0.0,0.0
4840.0,auth-service,normal,0,0,R0 baseline,14.745890335347651,0.5056924271425305,0.033261881407654216,0.16976878498391976,0.26555702721331154,212170235.8149103,0.01580110236886135,32.78338006454425,180000000.0,155.95598474333346,0.49200729514898656,2.2174613996210555,23.249869302529934,37.66329642745221,50140.744307979076,110442.17725015564,0.2378486044823562,0.0,0.0,0.0,0.0
4840.0,catalog-service,normal,0,0,R0 baseline,20.156735370963993,0.19589037484098368,0.051177031287838,0.10732746155965328,0.09587759167768944,171656754.245387,0.04941674964106788,24.269949288051613,180000000.0,81.57681234732097,0.7414836724525049,1.421761555157371,6.857763318680639,18.27626666872456,29725.485923187673,110721.57775631465,0.19680321849072088,0.0,0.0,0.0,0.0
4850.0,gateway-service,normal,0,0,R0 baseline,25.634504653027832,0.18236021003797104,0.028032401175128955,0.15806957525738535,0.13789206469607185,55059777.972023636,0.054702289886937844,38.705697349507716,180000000.0,89.43953908046052,1.0047050278893925,1.995805066134963,11.18413112656099,5.722730723307112,25019.877608073795,155208.52500567597,0.2895127378825892,0.0,0.0,0.0,0.0
4850.0,movie-service,normal,0,0,R0 baseline,16.828202239975646,0.3562166619701807,0.016638025470700177,0.10455947362887587,0.17597957392805036,117871137.41571079,0.06426819647656956,26.81131044053214,180000000.0,198.3634895532802,0.45120309220758203,2.0824159152607433,35.33545380851689,21.48968468764446,35998.49426167667,142681.57620541062,0.3118383107827031,0.0,0.0,0.0,0.0
4850.0,actor-service,normal,0,0,R0 baseline,20.302224418282865,0.6201820013530375,0.03556180995268652,0.11240866693599179,0.3637760931467724,189888204.78014275,0.03570534872645571,28.57586742472013,180000000.0,110.19917950562345,1.3307424741000933,1.7999387510995322,19.84509072689225,17.534827698027083,37378.82952577643,148931.47025132744,0.08186924899293083,0.0,0.0,0.0,0.0
4850.0,review-service,normal,0,0,R0 baseline,28.52407866486837,0.5550120545048646,0.048413608245532265,0.1527662495790219,0.1446801119513022,253331880.42659578,0.0,19.80157237262133,180000000.0,195.08673297988716,0.8187807877013376,2.398327621477568,9.660865244661014,13.245043743690543,39901.06607840617,47951.15351486291,0.31559504399579885,0.0,0.0,0.0,0.0
4850.0,user-service,normal,0,0,R0 baseline,16.209278461470088,0.37170595647259563,0.04076102361912808,0.22159846278841172,0.2870284633820566,189183129.07176244,0.03836113985226621,28.78344545818207,180000000.0,237.0309270817643,1.5113639004998736,3.7472907853884494,17.21895804043858,27.70665374814211,17724.789677081913,231099.74899608467,0.20933737282107365,0.0,0.0,0.0,0.0
4850.0,search-service,normal,0,0,R0 baseline,25.495222340401355,0.2584636808799417,0.026170344217895967,0.20037473603673833,0.20905176514806798,228589605.1602249,0.026433373284733077,15.859228178320494,180000000.0,133.31121905568233,1.3154819662779167,3.0172839278933017,18.467705905221333,25.999760430141265,28436.34500970936,128867.19496243384,0.1740864337333335,0.0,0.0,0.0,0.0
4850.0,recommendation-service,normal,0,0,R0 baseline,14.234617280877732,0.19814251100078914,0.035505118716875415,0.19073481694078162,0.18128890290910127,175415060.75202748,0.07432100825671938,33.137281898933466,180000000.0,181.86792991765722,0.8823660095566822,1.1869950758550716,17.00429512136796,14.198947894190713,15483.114888881379,141788.93864596973,0.08178508998410804,0.0,0.0,0.0,0.0
4850.0,auth-service,normal,0,0,R0 baseline,24.792301244027513,0.3534499143364936,0.023428106294234332,0.2230812488799229,0.3751706703062049,166429878.50928956,0.04544513389418195,29.51798418790014,180000000.0,113.52125535567208,0.2276787697593139,2.7901449241887937,16.448437298241757,9.254582631272557,21274.57367361953,114913.1200948179,0.23944421342985145,0.0,0.0,0.0,0.0
4850.0,catalog-service,normal,0,0,R0 baseline,19.12700586749297,0.3910016747226504,0.020776896374328706,0.19791695360968822,0.2271731364310957,243420629.76960915,0.06829427801263165,42.62381617166961,180000000.0,98.99687188708245,1.5654756861603163,1.9723368529870677,29.335399288994992,21.471825115888727,32441.498873108714,227064.35196599487,0.2328757093551421,0.0,0.0,0.0,0.0
4860.0,gateway-service,normal,0,0,R0 baseline,18.891368245028715,0.31494883975035354,0.038092773864657765,0.19889032569467557,0.207230801683923,119976001.86443342,0.030266077686797357,33.175706594960104,180000000.0,116.88483128823651,0.3387364732300817,3.2569717250259638,22.7152207657458,14.839474264810839,31681.364859397567,104238.34745383791,0.2244113197668016,0.0,0.0,0.0,0.0
4860.0,movie-service,normal,0,0,R0 baseline,12.176973549872699,0.43954499284010184,0.02367990690198499,0.11925381806132795,0.264721289719935,274516075.0538768,0.02190906512604206,18.317935060988532,180000000.0,165.18498553390364,0.9316784937891956,2.8463670575468734,23.873612165709524,21.7008959715315,23406.449882787285,214473.83725407772,0.40523360135743247,0.0,0.0,0.0,0.0
4860.0,actor-service,normal,0,0,R0 baseline,28.094130985690327,0.046434913579508054,0.024082970002661495,0.13854456098680917,0.3450233950807353,119494465.46603243,0.02571535922297189,26.610839373508956,180000000.0,138.68408982490448,1.698475171071468,0.8278355111473739,9.8915673251428,13.555720487443052,45237.656772871975,207531.7728091684,0.19216848440759515,0.0,0.0,0.0,0.0
4860.0,review-service,normal,0,0,R0 baseline,24.448900109388603,0.372068103331972,0.03343749570575897,0.16228723508996018,0.3023032148985507,138448931.04979122,0.049440579457114955,24.183455858672325,180000000.0,136.1100044344292,1.028197809510394,2.3362112283842498,28.2023150196638,26.775785283399767,23739.650421030718,73646.8612394561,0.22529780204123911,0.0,0.0,0.0,0.0
4860.0,user-service,normal,0,0,R0 baseline,14.873983910301657,0.4280752759410445,0.0432010498067792,0.17227588507456504,0.3052890603293829,154350042.8519768,0.051734320647913,34.29463884627821,180000000.0,131.7552169944882,1.3218147424576439,0.44172435850256253,27.11743225104669,16.466382318040647,15809.295862863666,133967.12026106846,0.19320040695564186,0.0,0.0,0.0,0.0
4860.0,search-service,normal,0,0,R0 baseline,13.079505375358023,0.24843414111520315,0.041735495283633885,0.23717870672067748,0.1320264880593479,243976646.58655012,0.04851838736934072,38.959264826470346,180000000.0,110.37285157367367,0.5327469482206681,3.130666695136121,20.80534426385636,34.919205226161026,31747.08008295081,149946.03528042568,0.199057339157375,0.0,0.0,0.0,0.0
4860.0,recommendation-service,normal,0,0,R0 baseline,12.366306219826676,0.430856589311646,0.02792510726071935,0.20917432893380491,0.33047420376595515,106527495.99981761,0.0580384615858498,27.15374099926013,180000000.0,51.18326520033256,1.1055122804754622,0.5274883265226407,16.22363364645539,15.430992673522674,38113.2592971043,183609.85731078853,0.14481887232477625,0.0,0.0,0.0,0.0
4860.0,auth-service,normal,0,0,R0 baseline,19.80193035689623,0.4467560595996723,0.01983575769068726,0.222264376219427,0.16523898866949688,123822340.27352159,0.0295452178770998,22.083936231640873,180000000.0,116.33555014730551,1.2016676112550007,1.3322648279757987,8.311040332971091,22.28167560038608,26745.03096834858,90074.12251409722,0.18485448732220375,0.0,0.0,0.0,0.0
4860.0,catalog-service,normal,0,0,R0 baseline,16.79603361634652,0.18114035025497788,0.02613611920579243,0.13196854079133016,0.3216094525210542,155615076.70533597,0.07032310218865803,39.227742065665595,180000000.0,173.34824416229404,1.0568116679410031,1.9280128847371656,37.03641261453209,14.318253835170102,39825.041254183794,204670.2095020052,0.10324583572255817,0.0,0.0,0.0,0.0
4870.0,gateway-service,normal,0,0,R0 baseline,20.02974681502813,0.29356547094944185,0.012596119336136044,0.20013288823537337,0.4444315029864558,209830150.5392738,0.032436852170848046,33.67991145635254,180000000.0,121.53747963060292,1.7956799817897366,1.7611387060894321,37.301063265670976,20.308952996959995,32616.490559519698,171051.70983401767,0.1174605302214023,0.0,0.0,0.0,0.0
4870.0,movie-service,normal,0,0,R0 baseline,21.115992472950996,0.341742376200239,0.03474593437078699,0.1849162820659971,0.1759530343116097,91325919.16162494,0.07167737794993423,29.09300768263085,180000000.0,122.81242980208846,2.253681295713499,1.3514815936266267,16.28804795662638,22.110013672105975,17572.59233381217,198339.09472692184,0.26896756064541844,0.0,0.0,0.0,0.0
4870.0,actor-service,normal,0,0,R0 baseline,38.565651598863354,0.4000330667307955,0.03688399506978074,0.11528434099662384,0.33806788525351383,336947342.8787487,0.08644623858584434,47.36734188788054,180000000.0,118.75908127119158,0.9063560015259728,4.382001667490788,11.957663580604688,7.369413405890775,39866.104916268385,105367.06494742264,0.2272333276815792,0.0,0.0,0.0,0.0
4870.0,review-service,normal,0,0,R0 baseline,20.102749902665945,0.1963135095837815,0.036065895957630184,0.0889267806121825,0.2137779631591214,138958034.00472504,0.05070109840355968,19.688904847552575,180000000.0,143.00077018874242,0.6847390134340058,0.8470842950298816,18.210448834935946,32.17807263175635,14395.664147263378,196562.98356945204,0.08715231800343165,0.0,0.0,0.0,0.0
4870.0,user-service,normal,0,0,R0 baseline,31.86823108686445,0.5241948360949313,0.03195991950820822,0.0952497621152505,0.2639438361058282,145608555.9252865,0.06123566309964798,30.92765318232408,180000000.0,41.07774991832089,0.7695410492165822,2.1191860995871123,20.343426193153704,23.11773334647433,28603.28338473797,124570.06645181368,0.20839220388078475,0.0,0.0,0.0,0.0
4870.0,search-service,normal,0,0,R0 baseline,25.82953841125148,0.13669177376372965,0.016691802860219023,0.10012043552947737,0.20764837494194605,199320387.27957797,0.025776371204559258,19.785575521942015,180000000.0,197.2697596014821,0.14595444322568452,2.750983482262475,24.146293582460125,22.594294651673476,30927.76980892705,150996.31996011746,0.14547283935223382,0.0,0.0,0.0,0.0
4870.0,recommendation-service,normal,0,0,R0 baseline,33.170206331074496,0.26488311834442313,0.0281180396379644,0.1329022180120702,0.1737849552425736,203284229.9132817,0.06767846141949906,29.857448134200464,180000000.0,69.210813857703,0.8614401526750011,1.801925961470414,11.208947542586515,21.837130114824358,8258.066984719419,160960.61195448294,0.07213466106423116,0.0,0.0,0.0,0.0
4870.0,auth-service,normal,0,0,R0 baseline,19.638088185114697,0.3034897281285318,0.04928484254753416,0.13164431771755705,0.19742041553827563,43317331.117209755,0.05664433121909396,8.867868991353049,180000000.0,146.56288883971095,0.8618604635396727,3.499588154384616,21.12467418150859,27.322512828458887,38923.50048909373,129263.0172045707,0.22545715346136427,0.0,0.0,0.0,0.0
4870.0,catalog-service,normal,0,0,R0 baseline,22.181404057685672,0.23786330940274936,0.03237635976690515,0.10696869893911216,0.33705262349263787,144330695.11190945,0.053478557819962004,23.610390998307874,180000000.0,97.30541597315148,1.3165675075976706,0.0,14.801887052673134,18.29890931811986,34768.83217032143,179072.49994726825,0.2964417587393779,0.0,0.0,0.0,0.0
4880.0,gateway-service,normal,0,0,R0 baseline,29.61755234713037,0.29381141728426047,0.035037201079078685,0.1515688745493541,0.28139767179586833,221514526.6767792,0.07560778629513856,26.06092783018547,180000000.0,214.71188631843478,1.092427556315042,3.0587215775058527,25.539394413863036,15.168929024320516,32445.192833144516,214009.81810784494,0.1680188390977437,0.0,0.0,0.0,0.0
4880.0,movie-service,normal,0,0,R0 baseline,14.402592216199022,0.2686724274169311,0.039201547949395725,0.09573371788266467,0.24677646623714836,181211245.76999962,0.03154807905886133,13.391367576678505,180000000.0,172.37519265838293,0.11350700976926187,3.0260159275217253,16.980248867334797,23.52958998097739,16914.599580867198,188910.33031356707,0.21831610127906764,0.0,0.0,0.0,0.0
4880.0,actor-service,normal,0,0,R0 baseline,26.358274470280776,0.3343289961011351,0.04684453873637061,0.1202337545203847,0.1966990251785331,179062100.96682772,0.06279108228291053,32.14317767989179,180000000.0,172.12984262269754,0.5882840293710911,0.8102678209831082,14.752316532818275,24.229655809436423,16989.508876648706,155538.35501519463,0.06519464332419851,0.0,0.0,0.0,0.0
4880.0,review-service,normal,0,0,R0 baseline,18.999321196164587,0.35768910071192156,0.01593698919696122,0.15425900730079797,0.2415627418516612,135866514.69828448,0.04084455247043625,44.04945853202213,180000000.0,149.31677204079546,1.268229276608424,0.0,19.174844031487442,21.39250732694633,36027.84955803699,173047.6561035939,0.3623736975618108,0.0,0.0,0.0,0.0
4880.0,user-service,normal,0,0,R0 baseline,28.536424007379818,0.3588339294601962,0.020152494170021695,0.13431628020400918,0.3536214295329696,167358086.6754727,0.05919487323930839,39.011055743146116,180000000.0,150.88462889561828,0.9187468833140386,1.6815102510397182,21.22461910227784,23.20350978182355,25108.97760364449,199744.24664920778,0.2537523070333254,0.0,0.0,0.0,0.0
4880.0,search-service,normal,0,0,R0 baseline,18.214225265460946,0.3505246185800646,0.017563803901935172,0.17125121894716192,0.25141011078007675,237337824.1551832,0.0940249545826831,24.810567666883486,180000000.0,207.58573441591602,0.47420464018464803,1.101548496384172,12.318900549233632,18.414497261161785,38688.68566071285,167620.02258242143,0.09513216855330671,0.0,0.0,0.0,0.0
4880.0,recommendation-service,normal,0,0,R0 baseline,17.414362620567832,0.4222083306767443,0.026401630037101467,0.1800273563696497,0.24136934165427273,208048861.25142846,0.06978946084068931,23.946431017982363,180000000.0,100.36366970924459,0.9598527891232587,2.5233789864039435,13.177836173953985,28.209547642350646,34692.756766316765,85837.72672006168,0.24452313559148176,0.0,0.0,0.0,0.0
4880.0,auth-service,normal,0,0,R0 baseline,18.666125328513395,0.32218738565863114,0.02841295351627143,0.15932299620497653,0.301311011311549,227972390.7927469,0.045024635045240985,11.956686518128798,180000000.0,116.68072493804398,1.124886648270028,0.16622325020613538,23.8611942566361,21.78526455981126,26602.894565777584,195843.07277143927,0.19620693405145334,0.0,0.0,0.0,0.0
4880.0,catalog-service,normal,0,0,R0 baseline,20.363442991682753,0.47305946038731145,0.03273798109581703,0.11864984152167939,0.30159678607579027,207102147.4590355,0.04734700036097056,53.10006777048267,180000000.0,78.97155623405317,0.685238180710294,1.5040507066286428,18.051416666394825,21.850859894448135,34000.42703356614,137072.71511688348,0.1012960737408434,0.0,0.0,0.0,0.0
4890.0,gateway-service,normal,0,0,R0 baseline,27.339162561600002,0.330098153331692,0.044870955726361544,0.06854642381419386,0.09867561005668865,175068988.4257762,0.03597132996976874,46.91331599159024,180000000.0,107.66585433626773,0.8476386468699784,1.1075087499714675,14.366775941037446,18.202038915318404,24680.814922286336,161256.20093845495,0.11258284408077697,0.0,0.0,0.0,0.0
4890.0,movie-service,normal,0,0,R0 baseline,45.43859304388407,0.29309465904475374,0.04039292264555841,0.07180624099442474,0.30802321498906715,162640653.73285487,0.03741147759481801,28.497190973794623,180000000.0,40.86085192234659,1.053347125311795,1.070053219091085,23.04109951845543,17.414346719895807,32068.903122215055,112521.92605017855,0.24360064089294178,0.0,0.0,0.0,0.0
4890.0,actor-service,normal,0,0,R0 baseline,18.437598410451216,0.2688097721476071,0.02190692861403123,0.17514677303062362,0.26996738533207265,357176970.5459144,0.07664203310979954,15.696679251413865,180000000.0,120.2806210884959,0.9189061534224933,1.3100204269516174,12.820149829980378,5.6678566205652885,44411.740298383134,259680.3241201959,0.3158673295349709,0.0,0.0,0.0,0.0
4890.0,review-service,normal,0,0,R0 baseline,19.662447485411988,0.45956197488638484,0.028071192534734866,0.15447745636623497,0.20955377024967872,267367770.56089997,0.07060855942659293,31.604271469500542,180000000.0,98.33791102317133,1.1988266899003992,3.4001356195646277,16.35584799285384,21.715735042967484,20147.99629081683,241633.93448310255,0.35992116535452284,0.0,0.0,0.0,0.0
4890.0,user-service,normal,0,0,R0 baseline,27.347772250382654,0.3307062976991897,0.023862989934766217,0.15844382259620207,0.09623167687525369,133318114.77802251,0.04669977398465279,4.9908777181009265,180000000.0,91.73208750303323,0.9060577257488698,1.5024731520268553,11.592766324266597,26.966996154543956,30890.83755522643,164059.3490070132,0.0989849292041478,0.0,0.0,0.0,0.0
4890.0,search-service,normal,0,0,R0 baseline,22.39805465014953,0.31458830231756757,0.02150283816467087,0.12414997780520025,0.23097029921943116,206044210.67555183,0.06294902161752221,34.11287767094814,180000000.0,89.6197637105056,0.05001255523717174,1.726019096336868,28.4682157113118,6.942346973263045,35524.24368983517,120924.6915848753,0.2302627212957544,0.0,0.0,0.0,0.0
4890.0,recommendation-service,normal,0,0,R0 baseline,16.130030488513793,0.1401881839617438,0.03053387221189888,0.12301060382761576,0.24543814351279536,182926014.35153586,0.060849744609793026,20.753344672270803,180000000.0,138.8016219751589,1.145401658003584,1.2112055229226928,23.287766697098718,29.478596959045902,33340.64208646909,216393.65840718153,0.14089491375535396,0.0,0.0,0.0,0.0
4890.0,auth-service,normal,0,0,R0 baseline,8.51623439899026,0.4238550435511667,0.04401191815189396,0.15221138493038405,0.2833677966257828,257008804.93535978,0.06218797291434899,32.780166068855145,180000000.0,105.42853787173769,1.4216968694947463,2.0755880317775572,15.500664497028849,16.0156965385466,23212.162437133004,165908.3512100961,0.22572653469849527,0.0,0.0,0.0,0.0
4890.0,catalog-service,normal,0,0,R0 baseline,14.012964455230259,0.4058152012604375,0.03816401526365781,0.17834386442304834,0.2434077180820894,108436055.65235607,0.07247232190661243,28.756483351847198,180000000.0,143.5918407428472,1.1779717527371198,2.5441119663881384,13.444659408658605,30.102184516817232,27953.697002972225,96422.50448333756,0.3257975010961809,0.0,0.0,0.0,0.0
4900.0,gateway-service,normal,0,0,R0 baseline,26.470635990966862,0.1943359703767918,0.03365927001606015,0.14816397960109806,0.34286271800366463,123692755.29083838,0.033782116373979314,38.8938004134484,180000000.0,118.85198337648887,1.196186672122042,2.533701706192646,10.768801306301086,29.203434917220676,25661.50446057983,165622.5973006835,0.21819575557988724,0.0,0.0,0.0,0.0
4900.0,movie-service,normal,0,0,R0 baseline,15.124954141935632,0.14300953342996675,0.03362499075681438,0.10686565231321513,0.09788982267412383,152774869.70033687,0.048001860528144244,36.58713478106443,180000000.0,133.54512373360672,0.8092813311883253,2.8221172986758276,29.079548124377883,27.32024329146123,16986.61386857196,65311.254038187995,0.16872701427838674,0.0,0.0,0.0,0.0
4900.0,actor-service,normal,0,0,R0 baseline,21.53067033473796,0.34076506314397287,0.017309881170446465,0.2376252351801904,0.12656379386278999,198009917.72542837,0.03138529224269413,53.69753609382495,180000000.0,144.61396850436836,0.8223681622585851,2.732343580973109,23.407926783115954,16.993442298084176,15379.13427280644,176106.63126043827,0.16607575665520968,0.0,0.0,0.0,0.0
4900.0,review-service,normal,0,0,R0 baseline,24.78456203556553,0.2555630429845436,0.02552761453586977,0.06681675748273343,0.26244799151878384,200186513.95928165,0.004270544478735971,35.85963801971654,180000000.0,70.96516892384723,0.28692695930052337,0.9799697634730089,32.92508127092865,24.894756172515827,18196.544165630865,125130.08562470997,0.09901743272019081,0.0,0.0,0.0,0.0
4900.0,user-service,normal,0,0,R0 baseline,18.572700555765355,0.4699865380434631,0.029416630507859153,0.0699320037299163,0.3568434226327205,223958154.34058505,0.03729353951462567,31.890350274695948,180000000.0,122.81776042065304,0.6547244863011057,1.1689974642692513,16.567012881773252,19.83979702272932,26868.171534862566,160461.97393225343,0.27577375850460495,0.0,0.0,0.0,0.0
4900.0,search-service,normal,0,0,R0 baseline,11.330210865116685,0.5888349632636182,0.028254957573121655,0.18521387793366853,0.08693670965442282,240542847.74369594,0.04436840089086383,27.782795940425395,180000000.0,105.28294774602875,1.7249866765259871,2.6513117940710993,16.205481436439296,24.65135354293169,34775.292164895065,135428.98146923832,0.24785020591298235,0.0,0.0,0.0,0.0
4900.0,recommendation-service,normal,0,0,R0 baseline,8.155540292454189,0.3126377118907428,0.03878799736032214,0.19148734147448226,0.31366797198623647,212121961.6406401,0.055096222324735426,51.01065662502701,180000000.0,147.1712276283092,1.0107234420137405,3.0150868822694514,21.608380491411438,24.339018793175804,29917.764506208605,107356.26809592929,0.1157134907692302,0.0,0.0,0.0,0.0
4900.0,auth-service,normal,0,0,R0 baseline,13.900054767846758,0.2546058549944509,0.04366875652133974,0.2426105626766097,0.278773029929061,328186651.49983567,0.07305062573679083,41.46172409225636,180000000.0,82.5141226455043,1.5010875058215707,0.0,25.87776112554934,24.194388227138447,26831.652288640587,89166.93875356762,0.18199348692128026,0.0,0.0,0.0,0.0
4900.0,catalog-service,normal,0,0,R0 baseline,35.0952905627312,0.35358986923367913,0.025923165222098685,0.07767490258448614,0.33691199480503053,148576739.56446925,0.04329163103773849,35.67422823653636,180000000.0,134.8122153061228,0.1467111272460394,2.7841369748548193,10.760744283679424,14.458089051519556,49941.279433763964,179761.9091224465,0.23534113690903322,0.0,0.0,0.0,0.0
4910.0,gateway-service,normal,0,0,R0 baseline,8.134589351311025,0.21748255283007303,0.034112125525580274,0.06455897007556564,0.20598892768679708,70251426.77318211,0.03932706157454661,24.389928492103362,180000000.0,93.08480317404799,0.6589641498251947,0.0,19.360670015174303,21.704172636487897,33569.76515512069,160966.2352464613,0.22901052653543244,0.0,0.0,0.0,0.0
4910.0,movie-service,normal,0,0,R0 baseline,22.777225957967552,0.29712918927749266,0.042603468285678514,0.16774479206951604,0.30600342250011997,90831185.28438982,0.03450502867301588,27.474516280275676,180000000.0,160.90465007700527,1.155858056731291,0.7736535620312477,28.84435451820429,23.530491557847345,21985.702400063372,191004.56876475594,0.09055485401880506,0.0,0.0,0.0,0.0
4910.0,actor-service,normal,0,0,R0 baseline,21.044260997916673,0.2827078884500008,0.02854801635720183,0.1061402076377387,0.14153978275390044,287125932.5212081,0.07433313694164774,17.551352308071987,180000000.0,86.75793569049969,1.3175760912933294,0.48451670409507863,13.01557406403051,14.038041923731601,30929.90342442515,140476.61168630075,0.2007166566153684,0.0,0.0,0.0,0.0
4910.0,review-service,normal,0,0,R0 baseline,10.59044882392497,0.317029707174552,0.02905512993617701,0.1179883323783791,0.19127675983256884,320147411.7178189,0.047904763495252106,44.27694652296982,180000000.0,76.45391908232193,0.8460249589211394,3.0014753593256875,14.22474327926064,18.42607350921261,32263.744001747455,115728.18276157665,0.2404723649516677,0.0,0.0,0.0,0.0
